order_id,order_date,customer_id,order_status,product_id,seller_id,
1313,7/27/2024,349,Cancelled,194,7,
1314,3/10/2024,365,Shipped,39,51,
1315,12/31/2024,318,Cancelled,158,17,
1316,2/27/2024,731,Delivered,317,77,
1317,9/14/2024,398,Delivered,278,84,
1318,6/10/2024,96,Cancelled,103,61,
1319,5/9/2024,445,Cancelled,268,53,
1320,2/4/2025,203,Shipped,471,18,
1321,3/1/2024,736,Cancelled,246,86,
1322,2/10/2025,639,Pending,221,52,
1323,5/28/2024,409,Cancelled,405,61,
1324,3/7/2024,618,Delivered,304,69,
1325,4/8/2024,527,Shipped,4,20,
1326,2/23/2024,873,Delivered,435,15,
1327,2/15/2024,791,Pending,132,75,
1328,2/17/2024,579,Shipped,209,61,
1329,1/4/2025,606,Delivered,389,98,
1330,4/15/2024,885,Pending,478,57,
1331,10/15/2024,333,Delivered,426,51,
1332,6/6/2024,588,Delivered,373,58,
1333,6/24/2024,666,Pending,210,27,
1334,8/28/2024,654,Delivered,365,34,
1335,10/27/2024,204,Cancelled,479,62,
1336,4/15/2024,953,Cancelled,73,25,
1337,7/19/2024,197,Delivered,245,25,
1338,8/7/2024,698,Pending,403,53,
1339,6/2/2024,550,Pending,429,40,
1340,4/7/2024,227,Shipped,322,40,
1341,12/6/2024,540,Delivered,490,92,
1342,8/26/2024,38,Shipped,385,54,
1343,11/13/2024,97,Delivered,28,39,
1344,6/9/2024,653,Delivered,277,93,
1345,3/6/2024,578,Shipped,360,58,
1346,11/2/2024,972,Shipped,83,48,
1347,11/13/2024,934,Delivered,473,74,
1348,9/22/2024,430,Shipped,58,99,
1349,9/6/2024,969,Shipped,133,99,
1350,10/30/2024,185,Shipped,129,60,
1351,1/9/2025,906,Cancelled,281,29,
1352,10/26/2024,838,Cancelled,486,38,
1353,7/16/2024,151,Cancelled,347,37,
1354,6/16/2024,995,Cancelled,124,100,
1355,1/16/2025,914,Shipped,265,67,
1356,8/17/2024,299,Delivered,232,99,
1357,4/12/2024,188,Delivered,376,9,
1358,5/13/2024,419,Delivered,479,80,
1359,10/9/2024,719,Delivered,237,85,
1360,2/17/2024,778,Pending,112,58,
1361,6/13/2024,118,Delivered,354,91,
1362,2/13/2024,841,Cancelled,323,16,
1363,1/20/2025,691,Shipped,12,96,
1364,1/2/2025,332,Shipped,87,51,
1365,11/29/2024,740,Pending,212,66,
1366,11/28/2024,447,Shipped,103,42,
1367,5/21/2024,785,Pending,490,16,
1368,11/16/2024,609,Pending,108,47,
1369,11/18/2024,362,Delivered,303,4,
1370,4/1/2024,562,Shipped,396,2,
1371,4/1/2024,929,Pending,126,66,
1372,5/28/2024,251,Shipped,297,85,
1373,1/31/2025,610,Cancelled,358,33,
1374,5/23/2024,385,Delivered,195,17,
1375,1/12/2025,896,Shipped,190,42,
1376,12/1/2024,176,Shipped,20,69,
1377,12/13/2024,608,Cancelled,477,59,
1378,5/2/2024,722,Shipped,193,32,
1379,9/24/2024,470,Cancelled,185,5,
1380,7/22/2024,483,Delivered,236,57,
1381,4/12/2024,177,Cancelled,408,48,
1382,3/12/2024,497,Cancelled,445,65,
1383,11/21/2024,505,Pending,330,35,
1384,5/16/2024,62,Cancelled,474,7,
1385,12/6/2024,137,Shipped,59,73,
1386,11/16/2024,769,Shipped,114,53,
1387,3/3/2024,89,Shipped,6,67,
1388,10/9/2024,356,Pending,282,83,
1389,12/29/2024,303,Shipped,34,3,
1390,9/13/2024,50,Shipped,495,94,
1391,9/1/2024,39,Pending,483,96,
1392,3/2/2024,5,Cancelled,119,73,
1393,8/17/2024,437,Cancelled,183,77,
1394,9/2/2024,541,Shipped,259,21,
1395,8/23/2024,856,Pending,32,55,
1396,9/9/2024,308,Delivered,216,24,
1397,7/21/2024,986,Delivered,1,12,
1398,5/26/2024,70,Shipped,387,68,
1399,4/12/2024,771,Pending,227,83,
1400,12/17/2024,527,Cancelled,391,65,
1401,4/12/2024,546,Pending,54,40,
1402,6/3/2024,79,Pending,301,38,
1403,4/1/2024,380,Shipped,437,44,
1404,5/5/2024,928,Delivered,7,8,
1405,6/27/2024,798,Shipped,312,83,
1406,2/25/2024,150,Delivered,397,21,
1407,4/5/2024,976,Delivered,14,41,
1408,4/20/2024,684,Delivered,115,15,
1409,9/9/2024,34,Delivered,479,2,
1410,4/5/2024,843,Shipped,268,81,
1411,2/19/2024,961,Pending,38,23,
1412,1/5/2025,751,Shipped,73,8,
1413,10/15/2024,651,Cancelled,366,66,
1414,12/5/2024,259,Pending,343,83,
1415,10/26/2024,216,Shipped,243,2,
1416,3/22/2024,894,Cancelled,108,16,
1417,2/5/2025,536,Delivered,369,54,
1418,4/10/2024,695,Pending,291,98,
1419,1/24/2025,727,Shipped,289,25,
1420,11/15/2024,29,Delivered,247,9,
1421,7/31/2024,96,Cancelled,243,73,
1422,1/8/2025,974,Shipped,220,31,
1423,6/17/2024,621,Shipped,230,47,
1424,8/1/2024,416,Cancelled,412,16,
1425,9/26/2024,434,Shipped,227,36,
1426,2/29/2024,706,Delivered,460,78,
1427,5/20/2024,157,Delivered,75,4,
1428,2/28/2024,528,Pending,177,45,
1429,7/1/2024,72,Cancelled,140,98,
1430,1/27/2025,53,Cancelled,383,58,
1431,10/15/2024,37,Shipped,333,95,
1432,2/1/2025,238,Shipped,24,93,
1433,2/10/2025,866,Pending,158,1,
1434,2/8/2025,235,Cancelled,291,53,
1435,9/22/2024,107,Shipped,237,31,
1436,1/28/2025,533,Pending,65,17,
1437,1/30/2025,404,Cancelled,482,40,
1438,5/1/2024,739,Pending,56,21,
1439,8/11/2024,185,Delivered,88,65,
1440,12/9/2024,513,Pending,288,89,
1441,5/2/2024,789,Shipped,347,54,
1442,7/12/2024,997,Cancelled,2,51,
1443,9/1/2024,521,Shipped,303,43,
1444,10/11/2024,335,Delivered,495,34,
1445,7/18/2024,284,Delivered,345,25,
1446,5/12/2024,752,Cancelled,222,4,
1447,3/30/2024,708,Delivered,17,70,
1448,10/4/2024,73,Shipped,4,13,
1449,7/18/2024,64,Cancelled,321,38,
1450,5/14/2024,855,Delivered,499,71,
1451,9/5/2024,81,Shipped,416,92,
1452,6/25/2024,424,Cancelled,49,92,
1453,1/7/2025,490,Shipped,425,25,
1454,10/15/2024,857,Delivered,88,64,
1455,11/29/2024,684,Delivered,354,74,
1456,5/1/2024,669,Shipped,96,3,
1457,9/28/2024,861,Shipped,105,32,
1458,4/1/2024,691,Delivered,308,19,
1459,3/27/2024,434,Delivered,273,55,
1460,6/17/2024,49,Shipped,73,89,
1461,11/9/2024,858,Pending,53,43,
1462,8/18/2024,932,Pending,47,64,
1463,10/18/2024,688,Cancelled,199,69,
1464,2/23/2024,369,Cancelled,219,74,
1465,3/14/2024,873,Shipped,486,92,
1466,8/7/2024,288,Pending,15,69,
1467,9/1/2024,901,Delivered,465,57,
1468,6/9/2024,776,Delivered,385,35,
1469,12/4/2024,434,Cancelled,419,22,
1470,9/23/2024,687,Shipped,466,1,
1471,2/4/2025,192,Shipped,169,96,
1472,8/18/2024,700,Cancelled,48,56,
1473,11/15/2024,596,Shipped,179,2,
1474,7/4/2024,964,Pending,67,3,
1475,12/31/2024,97,Pending,350,4,
1476,8/10/2024,919,Delivered,25,74,
1477,10/9/2024,206,Shipped,115,51,
1478,9/6/2024,431,Shipped,321,83,
1479,12/19/2024,684,Cancelled,94,46,
1480,2/18/2024,501,Shipped,387,87,
1481,8/17/2024,646,Cancelled,285,76,
1482,12/9/2024,678,Delivered,193,42,
1483,12/19/2024,724,Pending,2,54,
1484,10/8/2024,245,Shipped,283,18,
1485,3/28/2024,273,Cancelled,92,68,
1486,4/22/2024,203,Shipped,62,4,
1487,7/7/2024,501,Delivered,443,28,
1488,5/13/2024,571,Shipped,45,29,
1489,9/3/2024,911,Pending,265,78,
1490,7/9/2024,384,Shipped,306,52,
1491,1/25/2025,81,Shipped,415,73,
1492,1/14/2025,345,Cancelled,385,38,
1493,7/27/2024,82,Pending,22,2,
1494,10/14/2024,628,Delivered,354,86,
1495,6/15/2024,792,Delivered,424,23,
1496,4/19/2024,237,Cancelled,185,98,
1497,10/9/2024,109,Delivered,167,23,
1498,8/4/2024,541,Cancelled,482,90,
1499,1/3/2025,658,Shipped,64,39,
1500,10/21/2024,807,Pending,135,40,
1501,9/10/2024,349,Delivered,378,31,
1502,11/6/2024,16,Pending,485,56,
1503,4/22/2024,594,Shipped,18,92,
1504,10/15/2024,677,Cancelled,76,100,
1505,12/15/2024,468,Shipped,439,8,
1506,6/20/2024,883,Shipped,374,18,
1507,10/1/2024,382,Cancelled,208,17,
1508,7/10/2024,325,Delivered,226,19,
1509,3/4/2024,817,Cancelled,298,30,
1510,10/30/2024,317,Pending,270,81,
1511,1/13/2025,59,Pending,387,14,
1512,3/28/2024,534,Delivered,220,100,
1513,1/18/2025,882,Shipped,152,95,
1514,9/27/2024,819,Pending,140,42,
1515,9/10/2024,831,Pending,304,23,
1516,2/8/2025,352,Cancelled,348,7,
1517,11/5/2024,68,Cancelled,121,97,
1518,12/18/2024,161,Cancelled,175,51,
1519,3/23/2024,408,Shipped,458,41,
1520,4/6/2024,941,Delivered,201,55,
1521,12/7/2024,57,Shipped,472,39,
1522,12/22/2024,240,Cancelled,218,28,
1523,2/19/2024,233,Shipped,326,83,
1524,2/27/2024,189,Pending,40,16,
1525,7/30/2024,595,Pending,79,25,
1526,6/7/2024,858,Shipped,220,56,
1527,9/27/2024,817,Delivered,373,80,
1528,12/24/2024,655,Pending,323,56,
1529,2/22/2024,187,Pending,457,74,
1530,3/22/2024,285,Delivered,491,86,
1531,3/20/2024,403,Delivered,351,95,
1532,9/15/2024,132,Cancelled,112,71,
1533,12/28/2024,15,Shipped,281,3,
1534,1/1/2025,561,Cancelled,345,64,
1535,11/9/2024,158,Cancelled,38,30,
1536,1/14/2025,790,Shipped,374,30,
1537,4/26/2024,414,Shipped,68,28,
1538,1/4/2025,143,Pending,168,88,
1539,7/25/2024,428,Delivered,323,16,
1540,1/22/2025,330,Delivered,499,95,
1541,1/1/2025,901,Pending,77,95,
1542,5/6/2024,496,Delivered,51,38,
1543,3/6/2024,361,Shipped,354,75,
1544,7/14/2024,282,Shipped,241,65,
1545,7/6/2024,395,Cancelled,349,100,
1546,11/13/2024,998,Cancelled,207,63,
1547,4/11/2024,373,Delivered,481,21,
1548,7/3/2024,834,Delivered,401,32,
1549,11/28/2024,458,Pending,306,86,
1550,9/17/2024,909,Shipped,283,16,
1551,7/3/2024,734,Pending,82,12,
1552,2/14/2024,705,Pending,221,36,
1553,3/14/2024,385,Shipped,416,85,
1554,4/8/2024,854,Shipped,127,50,
1555,9/14/2024,48,Cancelled,157,9,
1556,4/12/2024,292,Delivered,151,44,
1557,9/13/2024,833,Cancelled,267,67,
1558,10/28/2024,194,Delivered,88,31,
1559,6/25/2024,79,Delivered,405,36,
1560,4/18/2024,294,Shipped,491,3,
1561,8/3/2024,415,Shipped,316,92,
1562,2/14/2024,582,Pending,186,17,
1563,5/13/2024,589,Pending,226,81,
1564,10/13/2024,55,Pending,10,12,
1565,9/6/2024,199,Cancelled,444,75,
1566,11/26/2024,849,Shipped,416,2,
1567,6/13/2024,711,Cancelled,123,19,
1568,4/19/2024,978,Shipped,32,33,
1569,3/18/2024,801,Shipped,418,4,
1570,7/20/2024,502,Shipped,230,98,
1571,12/26/2024,823,Delivered,163,64,
1572,5/26/2024,605,Shipped,174,17,
1573,7/27/2024,113,Pending,14,24,
1574,10/17/2024,585,Shipped,70,29,
1575,4/7/2024,77,Cancelled,91,20,
1576,3/28/2024,109,Cancelled,15,84,
1577,5/29/2024,292,Shipped,290,84,
1578,6/5/2024,937,Delivered,489,89,
1579,8/11/2024,707,Pending,258,80,
1580,6/10/2024,772,Delivered,248,50,
1581,9/28/2024,51,Shipped,405,75,
1582,8/4/2024,754,Shipped,342,55,
1583,3/27/2024,561,Pending,310,25,
1584,12/8/2024,972,Shipped,133,66,
1585,2/10/2025,497,Cancelled,259,83,
1586,6/3/2024,919,Delivered,47,37,
1587,11/20/2024,444,Delivered,339,89,
1588,1/4/2025,515,Pending,322,98,
1589,4/14/2024,455,Shipped,87,67,
1590,1/9/2025,150,Shipped,60,84,
1591,11/13/2024,36,Shipped,417,42,
1592,11/9/2024,641,Delivered,469,35,
1593,3/20/2024,704,Shipped,499,81,
1594,12/11/2024,55,Pending,274,56,
1595,4/26/2024,96,Shipped,302,44,
1596,5/12/2024,604,Delivered,437,75,
1597,1/22/2025,364,Delivered,48,2,
1598,9/6/2024,776,Shipped,452,59,
1599,10/7/2024,160,Pending,34,92,
1600,11/11/2024,223,Delivered,317,13,
1601,10/18/2024,184,Shipped,47,14,
1602,3/31/2024,466,Delivered,457,80,
1603,1/24/2025,168,Cancelled,53,72,
1604,11/3/2024,634,Cancelled,76,86,
1605,11/6/2024,367,Shipped,112,30,
1606,10/20/2024,104,Delivered,399,46,
1607,1/3/2025,438,Pending,112,31,
1608,9/10/2024,716,Delivered,267,62,
1609,4/14/2024,607,Delivered,391,52,
1610,3/27/2024,232,Delivered,161,28,
1611,1/6/2025,445,Shipped,44,9,
1612,9/8/2024,180,Delivered,458,79,
1613,5/9/2024,796,Pending,292,39,
1614,6/27/2024,817,Shipped,201,69,
1615,10/21/2024,893,Cancelled,159,64,
1616,4/15/2024,815,Shipped,4,85,
1617,12/15/2024,481,Pending,414,63,
1618,7/2/2024,26,Pending,193,78,
1619,11/1/2024,709,Shipped,296,5,
1620,9/7/2024,719,Pending,279,90,
1621,11/2/2024,662,Delivered,204,45,
1622,8/17/2024,444,Pending,142,26,
1623,2/17/2024,179,Shipped,445,63,
1624,2/11/2025,145,Shipped,24,39,
1625,6/2/2024,715,Delivered,92,56,
1626,9/29/2024,422,Shipped,378,64,
1627,9/10/2024,253,Shipped,343,86,
1628,9/3/2024,331,Delivered,192,28,
1629,5/16/2024,875,Pending,275,4,
1630,10/15/2024,228,Delivered,420,35,
1631,7/30/2024,848,Shipped,186,64,
1632,8/10/2024,912,Shipped,423,13,
1633,6/15/2024,262,Shipped,68,29,
1634,9/22/2024,589,Pending,483,85,
1635,4/26/2024,583,Pending,354,74,
1636,8/5/2024,233,Cancelled,416,86,
1637,3/12/2024,554,Pending,180,80,
1638,3/22/2024,612,Pending,322,1,
1639,10/8/2024,69,Pending,193,43,
1640,8/5/2024,505,Shipped,95,70,
1641,9/11/2024,948,Cancelled,422,59,
1642,3/2/2024,418,Shipped,395,39,
1643,10/11/2024,425,Pending,245,49,
1644,6/14/2024,287,Pending,484,67,
1645,6/28/2024,697,Delivered,231,21,
1646,3/25/2024,825,Pending,336,19,
1647,2/7/2025,778,Shipped,185,79,
1648,8/2/2024,977,Pending,111,42,
1649,7/17/2024,846,Delivered,213,41,
1650,8/12/2024,961,Cancelled,407,50,
1651,3/31/2024,877,Delivered,116,12,
1652,10/31/2024,121,Pending,188,16,
1653,12/2/2024,273,Cancelled,11,22,
1654,4/15/2024,232,Shipped,25,42,
1655,11/1/2024,768,Pending,360,59,
1656,7/15/2024,308,Delivered,247,66,
1657,11/21/2024,12,Pending,211,26,
1658,8/31/2024,742,Pending,261,80,
1659,12/4/2024,576,Delivered,189,50,
1660,6/30/2024,967,Delivered,87,3,
1661,7/28/2024,764,Shipped,422,26,
1662,1/6/2025,165,Shipped,76,49,
1663,3/3/2024,58,Cancelled,145,60,
1664,7/11/2024,41,Cancelled,442,82,
1665,4/29/2024,803,Cancelled,94,38,
1666,2/21/2024,927,Pending,374,85,
1667,6/13/2024,796,Pending,254,41,
1668,6/1/2024,984,Pending,292,18,
1669,3/4/2024,530,Cancelled,164,10,
1670,10/28/2024,212,Cancelled,224,39,
1671,1/7/2025,755,Shipped,273,20,
1672,1/28/2025,691,Cancelled,131,73,
1673,6/30/2024,817,Shipped,56,46,
1674,11/7/2024,853,Shipped,440,57,
1675,7/25/2024,122,Delivered,487,55,
1676,11/18/2024,286,Delivered,353,9,
1677,12/28/2024,330,Delivered,438,98,
1678,7/25/2024,551,Shipped,202,9,
1679,9/11/2024,860,Shipped,327,5,
1680,4/23/2024,363,Shipped,251,21,
1681,9/15/2024,75,Pending,406,37,
1682,11/20/2024,842,Pending,377,32,
1683,3/21/2024,558,Shipped,434,11,
1684,8/30/2024,925,Delivered,258,31,
1685,1/26/2025,300,Cancelled,132,73,
1686,8/26/2024,333,Shipped,316,75,
1687,5/4/2024,218,Shipped,194,72,
1688,6/12/2024,92,Cancelled,213,39,
1689,12/20/2024,551,Delivered,308,86,
1690,3/6/2024,734,Delivered,474,23,
1691,10/29/2024,681,Pending,452,49,
1692,4/25/2024,793,Cancelled,310,66,
1693,4/29/2024,448,Cancelled,341,69,
1694,10/13/2024,479,Cancelled,402,40,
1695,3/19/2024,278,Cancelled,201,29,
1696,10/18/2024,678,Pending,246,36,
1697,11/13/2024,18,Pending,337,61,
1698,7/19/2024,995,Pending,251,36,
1699,6/3/2024,72,Shipped,54,76,
1700,5/10/2024,479,Pending,489,11,
1701,3/29/2024,516,Pending,479,35,
1702,11/11/2024,943,Pending,400,55,
1703,2/23/2024,823,Shipped,494,99,
1704,12/13/2024,781,Pending,309,16,
1705,3/20/2024,528,Delivered,27,100,
1706,4/13/2024,884,Delivered,364,4,
1707,3/1/2024,22,Cancelled,402,56,
1708,4/14/2024,640,Cancelled,220,100,
1709,5/30/2024,481,Pending,490,81,
1710,12/23/2024,425,Pending,268,84,
1711,12/8/2024,815,Shipped,97,14,
1712,1/7/2025,256,Delivered,33,24,
1713,2/7/2025,899,Pending,136,100,
1714,1/17/2025,640,Pending,313,89,
1715,5/29/2024,491,Delivered,409,5,
1716,6/27/2024,242,Delivered,22,72,
1717,8/22/2024,811,Cancelled,447,2,
1718,8/1/2024,66,Delivered,119,51,
1719,9/12/2024,737,Cancelled,390,98,
1720,2/7/2025,699,Delivered,413,13,
1721,11/12/2024,695,Cancelled,472,52,
1722,2/17/2024,431,Cancelled,367,51,
1723,1/1/2025,694,Pending,26,55,
1724,6/9/2024,361,Cancelled,197,31,
1725,8/15/2024,203,Delivered,374,9,
1726,1/20/2025,563,Delivered,455,62,
1727,4/20/2024,961,Cancelled,494,25,
1728,4/13/2024,421,Cancelled,121,70,
1729,3/12/2024,986,Delivered,461,90,
1730,2/27/2024,694,Pending,154,60,
1731,3/16/2024,186,Delivered,35,58,
1732,7/3/2024,710,Pending,404,55,
1733,5/21/2024,207,Delivered,449,14,
1734,6/24/2024,925,Cancelled,316,55,
1735,9/2/2024,96,Cancelled,288,17,
1736,3/27/2024,464,Pending,329,65,
1737,4/28/2024,952,Pending,442,46,
1738,10/11/2024,145,Delivered,156,38,
1739,7/28/2024,468,Shipped,105,18,
1740,11/8/2024,370,Shipped,368,38,
1741,10/22/2024,723,Cancelled,328,21,
1742,2/7/2025,910,Pending,361,66,
1743,7/9/2024,546,Shipped,155,16,
1744,3/30/2024,76,Delivered,149,55,
1745,11/3/2024,336,Shipped,306,77,
1746,7/13/2024,870,Delivered,223,16,
1747,8/22/2024,496,Pending,112,45,
1748,8/5/2024,625,Pending,152,29,
1749,3/12/2024,773,Pending,138,45,
1750,7/6/2024,291,Delivered,227,56,
1751,7/2/2024,676,Delivered,253,43,
1752,7/14/2024,946,Shipped,270,78,
1753,10/8/2024,879,Shipped,309,80,
1754,4/15/2024,972,Delivered,194,29,
1755,2/5/2025,248,Pending,312,80,
1756,10/3/2024,775,Pending,236,33,
1757,4/26/2024,434,Delivered,134,72,
1758,9/2/2024,283,Shipped,126,70,
1759,7/21/2024,267,Pending,357,37,
1760,8/3/2024,388,Delivered,169,87,
1761,10/15/2024,118,Delivered,310,73,
1762,12/27/2024,207,Shipped,25,20,
1763,10/15/2024,819,Pending,395,3,
1764,6/5/2024,199,Pending,495,89,
1765,11/8/2024,284,Cancelled,233,37,
1766,5/21/2024,672,Cancelled,18,83,
1767,12/14/2024,904,Delivered,441,33,
1768,2/21/2024,87,Pending,416,60,
1769,6/1/2024,569,Pending,228,76,
1770,2/2/2025,441,Pending,471,100,
1771,6/21/2024,533,Delivered,63,21,
1772,11/22/2024,438,Shipped,304,71,
1773,12/22/2024,494,Shipped,207,66,
1774,11/11/2024,798,Pending,303,68,
1775,12/31/2024,701,Shipped,371,50,
1776,4/14/2024,328,Pending,312,15,
1777,10/18/2024,883,Delivered,103,36,
1778,12/18/2024,407,Shipped,32,18,
1779,9/16/2024,482,Pending,79,5,
1780,2/11/2025,552,Pending,257,65,
1781,5/21/2024,343,Pending,467,54,
1782,3/22/2024,696,Pending,494,99,
1783,6/7/2024,575,Delivered,267,90,
1784,4/20/2024,542,Shipped,154,1,
1785,1/21/2025,465,Pending,173,36,
1786,1/15/2025,814,Cancelled,274,59,
1787,1/22/2025,892,Delivered,251,92,
1788,10/19/2024,125,Pending,305,60,
1789,1/3/2025,969,Shipped,367,19,
1790,10/8/2024,56,Delivered,380,78,
1791,2/27/2024,157,Shipped,216,31,
1792,1/5/2025,1000,Delivered,449,98,
1793,12/30/2024,315,Pending,424,24,
1794,1/10/2025,455,Shipped,69,18,
1795,11/2/2024,263,Shipped,305,9,
1796,8/13/2024,945,Shipped,201,45,
1797,10/24/2024,627,Pending,417,91,
1798,7/12/2024,925,Shipped,486,78,
1799,11/18/2024,806,Shipped,79,72,
1800,5/27/2024,932,Shipped,63,73,
1801,7/21/2024,599,Pending,266,99,
1802,7/6/2024,938,Shipped,250,51,
1803,7/14/2024,827,Cancelled,352,48,
1804,9/11/2024,665,Delivered,392,29,
1805,2/9/2025,559,Pending,14,100,
1806,4/10/2024,108,Delivered,128,52,
1807,11/12/2024,712,Cancelled,461,11,
1808,1/9/2025,613,Cancelled,245,69,
1809,1/19/2025,347,Shipped,390,57,
1810,9/18/2024,715,Pending,497,80,
1811,8/30/2024,881,Delivered,77,93,
1812,3/14/2024,145,Delivered,349,44,
1813,5/6/2024,622,Delivered,321,57,
1814,3/16/2024,295,Cancelled,410,12,
1815,2/1/2025,956,Pending,496,52,
1816,1/10/2025,901,Cancelled,39,43,
1817,6/18/2024,405,Cancelled,303,4,
1818,1/2/2025,442,Delivered,166,53,
1819,6/18/2024,763,Shipped,212,54,
1820,3/8/2024,613,Shipped,174,95,
1821,1/2/2025,134,Pending,477,12,
1822,8/10/2024,367,Cancelled,216,81,
1823,7/29/2024,138,Delivered,251,79,
1824,9/1/2024,852,Shipped,97,67,
1825,5/27/2024,664,Shipped,442,6,
1826,5/23/2024,132,Cancelled,426,11,
1827,4/13/2024,500,Cancelled,81,95,
1828,10/19/2024,226,Shipped,183,70,
1829,4/24/2024,766,Shipped,300,4,
1830,6/5/2024,478,Delivered,324,24,
1831,10/12/2024,17,Pending,213,26,
1832,12/15/2024,100,Cancelled,309,58,
1833,9/4/2024,927,Cancelled,127,63,
1834,11/20/2024,226,Delivered,370,14,
1835,5/13/2024,337,Delivered,237,6,
1836,12/4/2024,947,Cancelled,328,36,
1837,5/14/2024,193,Pending,19,15,
1838,6/14/2024,466,Shipped,343,40,
1839,4/4/2024,244,Delivered,179,83,
1840,3/13/2024,658,Delivered,414,91,
1841,2/9/2025,602,Shipped,410,85,
1842,1/25/2025,136,Cancelled,140,11,
1843,1/15/2025,870,Delivered,30,60,
1844,12/1/2024,462,Delivered,381,24,
1845,2/23/2024,364,Delivered,101,22,
1846,1/30/2025,555,Delivered,103,41,
1847,5/17/2024,328,Delivered,291,27,
1848,6/13/2024,737,Delivered,194,32,
1849,10/17/2024,698,Pending,449,25,
1850,6/13/2024,918,Pending,276,71,
1851,3/13/2024,332,Delivered,257,98,
1852,6/14/2024,898,Delivered,438,82,
1853,11/11/2024,93,Cancelled,308,68,
1854,1/4/2025,633,Pending,483,96,
1855,12/7/2024,739,Delivered,305,90,
1856,3/9/2024,778,Shipped,442,91,
1857,12/16/2024,327,Shipped,256,49,
1858,5/8/2024,117,Delivered,405,18,
1859,8/11/2024,705,Pending,25,66,
1860,2/15/2024,837,Pending,161,31,
1861,4/17/2024,480,Pending,470,78,
1862,10/18/2024,586,Cancelled,319,65,
1863,3/31/2024,298,Shipped,431,72,
1864,3/3/2024,162,Shipped,130,100,
1865,2/17/2024,696,Delivered,23,12,
1866,8/20/2024,373,Shipped,306,25,
1867,8/23/2024,783,Cancelled,36,3,
1868,4/28/2024,891,Delivered,495,96,
1869,9/23/2024,438,Shipped,146,38,
1870,2/13/2024,405,Delivered,223,17,
1871,6/29/2024,386,Delivered,433,62,
1872,6/18/2024,662,Shipped,59,100,
1873,10/24/2024,107,Delivered,500,69,
1874,11/5/2024,662,Delivered,310,26,
1875,2/23/2024,463,Delivered,401,37,
1876,3/16/2024,530,Pending,88,72,
1877,5/1/2024,511,Cancelled,48,80,
1878,1/20/2025,159,Pending,189,71,
1879,5/22/2024,960,Delivered,229,55,
1880,3/20/2024,584,Pending,230,27,
1881,1/9/2025,779,Delivered,349,62,
1882,10/1/2024,843,Delivered,46,90,
1883,1/16/2025,229,Shipped,350,14,
1884,7/31/2024,470,Shipped,477,40,
1885,1/22/2025,29,Delivered,57,22,
1886,11/13/2024,811,Pending,91,61,
1887,5/22/2024,660,Delivered,114,60,
1888,4/13/2024,897,Delivered,210,53,
1889,7/26/2024,365,Cancelled,321,36,
1890,5/5/2024,258,Shipped,79,69,
1891,3/30/2024,431,Delivered,195,100,
1892,8/9/2024,491,Cancelled,80,25,
1893,5/26/2024,987,Cancelled,59,7,
1894,7/11/2024,801,Shipped,296,100,
1895,11/4/2024,69,Shipped,420,46,
1896,2/23/2024,120,Delivered,93,88,
1897,8/24/2024,144,Pending,428,53,
1898,9/19/2024,472,Cancelled,30,29,
1899,8/23/2024,701,Pending,113,60,
1900,8/1/2024,769,Delivered,126,58,
1901,11/26/2024,809,Cancelled,166,1,
1902,1/11/2025,510,Cancelled,236,100,
1903,4/16/2024,648,Pending,321,63,
1904,7/21/2024,202,Shipped,486,69,
1905,5/24/2024,534,Cancelled,32,66,
1906,5/30/2024,562,Pending,202,22,
1907,7/16/2024,984,Cancelled,452,7,
1908,10/21/2024,928,Cancelled,431,45,
1909,8/20/2024,50,Delivered,173,60,
1910,2/13/2024,886,Pending,86,75,
1911,5/5/2024,60,Shipped,478,68,
1912,6/15/2024,740,Shipped,185,99,
1913,2/21/2024,847,Shipped,345,62,
1914,12/23/2024,419,Shipped,476,86,
1915,9/19/2024,832,Pending,204,26,
1916,12/29/2024,176,Pending,139,10,
1917,10/5/2024,18,Pending,221,22,
1918,7/15/2024,666,Cancelled,411,50,
1919,6/20/2024,634,Cancelled,194,71,
1920,10/27/2024,743,Pending,352,19,
1921,6/4/2024,303,Cancelled,348,1,
1922,12/11/2024,911,Cancelled,460,87,
1923,7/20/2024,55,Shipped,80,15,
1924,11/10/2024,526,Shipped,129,71,
1925,1/12/2025,311,Shipped,268,71,
1926,7/30/2024,54,Cancelled,313,41,
1927,1/12/2025,536,Pending,482,52,
1928,2/25/2024,722,Cancelled,164,27,
1929,10/27/2024,130,Pending,211,35,
1930,6/3/2024,722,Delivered,142,4,
1931,3/20/2024,233,Pending,470,34,
1932,8/18/2024,420,Shipped,480,50,
1933,12/15/2024,647,Cancelled,477,16,
1934,2/3/2025,972,Cancelled,462,43,
1935,1/14/2025,636,Cancelled,332,37,
1936,12/5/2024,494,Cancelled,199,97,
1937,1/16/2025,215,Delivered,172,66,
1938,3/9/2024,210,Pending,306,41,
1939,9/6/2024,195,Pending,392,73,
1940,11/30/2024,67,Pending,114,59,
1941,1/2/2025,787,Shipped,8,19,
1942,9/24/2024,101,Delivered,464,93,
1943,11/8/2024,561,Delivered,99,99,
1944,2/2/2025,886,Delivered,137,88,
1945,1/16/2025,654,Cancelled,175,74,
1946,12/10/2024,41,Shipped,52,44,
1947,4/6/2024,546,Cancelled,460,77,
1948,5/14/2024,440,Pending,305,72,
