order_item_id,order_id,product_id,quantity,price_per_unit,total_price
1583,1949,150,2,107.85,1423.16
1584,829,284,5,482.77,2440.43
1585,102,486,1,399.03,136.15
1586,1211,433,1,460.58,901.82
1587,1339,297,5,305.39,971.46
1588,428,341,2,301.19,88.67
1589,1603,456,3,441.79,2882.59
1590,1884,418,3,168.6,1144.34
1591,800,20,2,806.01,4189.85
1592,430,292,2,100.14,744.44
1593,1512,153,5,936.23,4511.13
1594,247,413,4,327.84,857.46
1595,467,92,1,619.85,4841.87
1596,897,181,3,473.11,276.52
1597,1776,192,1,391.61,200.01
1598,1570,165,1,667.57,934.46
1599,1581,493,4,908.24,4453.23
1600,1159,364,1,823.87,4229.02
1601,88,68,1,237.25,3708.25
1602,403,31,4,284.52,2142.41
1603,1140,78,2,666.63,2953.41
1604,151,240,4,820.52,1462.79
1605,269,296,1,875.71,1563.34
1606,144,103,1,410.09,3692.45
1607,1968,360,3,761.65,1368.74
1608,761,470,5,970.8,364.76
1609,1548,20,2,519.7,2357.88
1610,1299,408,1,975.75,929.58
1611,1155,450,3,821.09,3898.55
1612,866,27,1,171,3939.71
1613,1807,123,3,677.1,1191.59
1614,1322,413,4,560.55,614.35
1615,350,173,2,425.71,2836.38
1616,1769,74,4,313.23,1569.69
1617,1191,363,4,800.36,1570.82
1618,670,171,5,582.85,3501.62
1619,1724,288,4,724.63,3971.31
1620,1896,400,3,431.52,2720.02
1621,603,254,2,616.2,2348.3
1622,814,245,5,470.9,2230.25
1623,1487,381,3,886.52,4992.34
1624,473,72,3,36.4,811.23
1625,849,81,3,216.09,1175.05
1626,1293,289,1,727.98,788.43
1627,1552,212,3,279.15,74.71
1628,1847,435,2,290.38,3802.9
1629,269,149,4,711.7,3164.13
1630,1039,145,2,970.48,2055.52
1631,1928,475,3,243.49,290.21
1632,1190,347,3,299.88,1161.05
1633,121,131,3,691.04,311.19
1634,1987,61,3,80.98,2088.74
1635,139,202,4,718.58,3251.38
1636,706,248,1,327.87,1513.18
1637,732,8,4,53.16,1670
1638,860,48,4,72.7,1757.84
1639,1915,360,4,712.06,2555.03
1640,588,93,2,975.28,4645.19
1641,495,323,4,691.18,1882.49
1642,245,273,5,276.03,2580.45
1643,918,206,1,380.3,1908.79
1644,1593,307,3,554.95,539.59
1645,1493,446,3,776.58,823.84
1646,835,486,2,937.99,1955.13
1647,976,229,4,579.18,824.23
1648,921,449,3,359.63,2709.37
1649,791,202,2,475.53,3487.13
1650,332,171,2,252.16,4337.93
1651,471,320,3,577.21,905.12
1652,397,70,2,448.66,2528.09
1653,61,300,1,123.73,84.74
1654,1926,466,4,123.61,1675.13
1655,491,58,1,88.23,3407.37
1656,64,180,2,64.93,1458.09
1657,45,330,1,685.01,3029.14
1658,1427,259,2,915.75,3081.48
1659,319,67,5,314.45,4228.89
1660,1152,170,4,639.49,3030.79
1661,904,151,2,587.54,3103.53
1662,435,456,3,476.2,873.15
1663,432,207,3,388.93,2767.22
1664,1597,78,1,746.29,3967.46
1665,739,83,5,189.27,669.29
1666,1559,142,5,857.74,3271.97
1667,830,9,5,808.19,3870.19
1668,1864,484,2,218.72,3632.15
1669,1650,212,3,343.09,118.92
1670,613,141,5,463.95,2688.67
1671,870,189,1,829.62,2138.47
1672,1491,394,2,770.67,2035.01
1673,553,478,4,543.61,2559.68
1674,1697,90,4,883.33,47.87
1675,204,103,2,329.42,2105.29
1676,1421,67,4,712.98,3541.12
1677,35,44,3,199.78,2935.56
1678,954,240,4,118.45,1221.84
1679,1295,99,3,384.42,3981.92
1680,1687,451,3,150.56,4634.05
1681,1610,396,5,771.79,2445.3
1682,940,231,5,747.58,1496.53
1683,1041,498,3,870.31,4722.25
1684,1355,45,4,948.96,571.53
1685,202,109,1,258.69,2479.91
1686,1003,426,2,869.13,3579.98
1687,787,419,1,547.93,643.43
1688,938,460,1,161.01,3908.45
1689,527,344,4,349.56,4712.75
1690,446,335,3,957.38,2449
1691,933,156,5,866.77,3346.18
1692,1305,189,3,663.75,2348.44
1693,1874,234,5,78.05,3073.97
1694,1848,437,2,824.5,1382.38
1695,1426,398,2,784.41,2328.53
1696,1742,224,1,397.74,1725.94
1697,637,41,2,492.11,1739.03
1698,296,175,4,420.41,4792.83
1699,1958,490,1,285.02,1775.79
1700,1730,366,4,376.72,1787.89
1701,618,8,5,371.07,3728.33
1702,1475,127,3,165.75,4173.88
1703,1409,440,3,339.96,1305.11
1704,540,275,3,819.97,3699.85
1705,406,412,1,760.14,2978.6
1706,19,233,3,290.72,2299.01
1707,1644,177,2,730.14,4270.6
1708,1499,37,2,707.12,1297.02
1709,1633,114,1,785.1,2347.8
1710,1261,322,1,477.05,919.58
1711,1624,43,2,366.42,4385.95
1712,1182,97,2,234.18,1756.23
1713,994,383,4,222.37,437.91
1714,957,265,2,243.81,4390.85
1715,1986,499,5,649.01,4251.02
1716,1748,5,5,766.3,1638.33
1717,673,465,1,863.39,4873.82
1718,279,279,5,722.03,3902.61
1719,1669,55,5,245.5,1861.95
1720,1141,335,5,926.43,3866.24
1721,1713,336,2,338.5,4412.5
1722,165,259,2,995.11,4747.74
1723,782,394,1,494.26,2528.96
1724,857,281,2,709.36,3725.97
1725,1727,478,1,725.37,4872.08
1726,217,293,5,192.46,870.67
1727,430,134,1,994.86,2234.85
1728,1444,412,3,731.42,338.28
1729,1991,261,4,129.13,3200.2
1730,1348,169,4,239.56,4228.69
1731,156,59,3,99.05,4038.22
1732,1760,454,1,365.9,2401
1733,454,354,2,894.26,1086.46
1734,529,265,5,74.29,1236.35
1735,1120,363,5,971.38,2036.6
1736,769,396,4,352.51,2726.37
1737,995,433,2,37.01,3584.67
1738,1011,299,5,718.7,2611.42
1739,659,480,3,383.19,2189.6
1740,967,196,3,751.48,205.92
1741,297,466,5,864.14,2230.25
1742,1862,412,1,501.41,2290.79
1743,1589,484,2,409.21,38.52
1744,777,489,2,325.56,3646.82
1745,1051,76,2,837.71,3563
1746,1016,206,4,126.21,387.37
1747,1913,392,4,588.35,2944.17
1748,559,383,1,228.63,787.36
1749,1603,32,3,59.87,2292.93
1750,1025,251,2,643.52,479.89
1751,522,121,2,804.74,4814.32
1752,1479,202,4,206.38,3117.84
1753,110,495,2,414.44,4334.06
1754,618,117,5,505.69,2126.64
1755,1575,459,3,318.46,4541.38
1756,1346,313,5,964.04,3859.29
1757,1112,117,5,82.25,3391.81
1758,509,68,3,263.02,1999.87
1759,1112,397,1,862.05,2418.38
1760,232,95,2,112.75,4296.93
1761,185,187,5,461.15,2357.04
1762,370,404,2,854.5,1327.89
1763,1917,85,1,349.63,2679.66
1764,153,15,2,334.41,2703.48
1765,444,99,4,194.49,1769.25
1766,1647,350,3,660.83,4810.19
1767,1859,297,1,878.94,295.7
1768,1044,61,2,396.47,2837.54
1769,1899,229,5,269.38,4511.95
1770,783,59,4,217.75,4471.51
1771,654,491,4,128.57,2935.67
1772,1032,439,3,401.93,426.91
1773,361,12,2,407.51,3948.19
1774,655,129,1,495.56,1538.36
1775,568,426,4,716.44,4102.31
1776,687,408,5,16.22,4069.41
1777,848,444,2,495.69,1149.34
1778,1525,400,1,986.6,1038.35
1779,1754,29,2,38.47,4047.41
1780,1254,417,2,710.46,3393.76
1781,1912,231,4,111.78,4153.42
1782,1049,15,1,148.18,2472.09
1783,609,189,5,96.93,757.25
1784,239,401,1,913.65,4571.51
1785,1622,86,3,509.38,1139.31
1786,61,257,1,69.32,3749.98
1787,1748,312,3,52.91,4266.95
1788,564,314,4,15.55,1803.17
1789,524,477,5,372.59,852.21
1790,779,302,4,177.3,2927.91
1791,1328,241,4,687.44,1778.99
1792,16,149,2,185.81,3632.17
1793,1500,56,4,708.47,561.15
1794,1768,464,3,916.92,2085.9
1795,1507,28,3,199.59,86.12
1796,1470,117,3,509.17,1775.92
1797,1675,57,5,939.66,4938.88
1798,541,487,5,886.86,659.8
1799,1139,239,3,970.23,1941.69
1800,1262,40,1,515.98,4472.71
1801,964,68,2,100.64,2177.92
1802,504,476,1,777.88,3485.57
1803,200,228,1,758.83,1285.77
1804,322,428,3,144.5,4691.64
1805,2,218,1,897.4,1032.03
1806,1775,382,4,83.61,3808.92
1807,1327,469,3,382.48,4903.58
1808,195,79,4,196.89,307.18
1809,1812,384,2,98.25,3284.65
1810,1147,54,2,921.04,4079.12
1811,1273,173,5,996.36,1362.56
1812,899,360,3,83.88,2795.79
1813,1048,213,2,29.68,476.49
1814,383,33,2,144.17,4106.21
1815,1284,360,5,699.37,4496.78
1816,1981,6,3,319.29,939.35
1817,1880,136,3,614.05,1149.55
1818,875,404,5,158.25,4450.83
1819,815,231,2,970.77,2679.08
1820,1401,227,5,610.06,3463.31
1821,95,427,5,675.95,36.59
1822,693,397,1,232.53,3969.71
1823,1096,442,2,538.97,258.87
1824,817,340,5,418.1,246.57
1825,728,199,2,920.72,870.01
1826,1862,317,2,366.42,1039.53
1827,1241,304,1,991.5,648
1828,1832,119,3,268.76,3263.48
1829,1234,180,4,796.34,3415.55
1830,1946,482,4,603.95,977.71
1831,185,477,4,393,1655.31
1832,442,497,2,228.27,4966.71
1833,1822,20,5,61.72,3077.56
1834,918,249,5,569.42,2305.97
1835,1021,41,3,614.92,4079.27
1836,554,409,3,517.44,3869.54
1837,1178,206,3,61.22,1398.73
1838,1049,244,3,417.31,2419.21
1839,1923,25,5,306.64,1964.62
1840,1399,471,5,73.41,4195.51
1841,1111,204,1,753.26,4219.08
1842,1536,78,4,300.25,4534.59
1843,899,218,3,698.4,2103.76
1844,1139,472,3,844,4900.92
1845,334,70,4,143.06,1008.79
1846,1816,17,5,254.29,3025
1847,1603,206,2,773.29,576.42
1848,709,20,2,830.72,2261.07
1849,518,6,2,154.63,130.28
1850,1850,190,5,672.68,954.26
1851,201,433,1,331.61,341.87
1852,850,277,4,924.45,447.38
1853,216,53,1,645.93,1547.23
1854,1317,48,2,916.16,3343.45
1855,1645,486,2,394.67,2680.17
1856,175,29,4,425.6,2986.56
1857,905,496,1,158.07,3675.74
1858,1643,293,2,127.49,4242.2
1859,1902,296,3,996.23,3473.08
1860,1478,6,2,938.59,1884.42
1861,245,403,4,799.27,1318.77
1862,1720,385,1,388.93,4602.46
1863,807,76,4,100.04,2006.97
1864,595,102,2,473.75,3386.45
1865,73,3,3,903.18,746.92
1866,361,272,3,697.04,2915.01
1867,1779,498,3,687.12,1670.64
1868,164,177,4,853.96,604.15
1869,731,102,2,226.1,2582.44
1870,669,248,4,848.62,2114.05
1871,726,132,2,154.84,1048.77
1872,916,176,1,179.75,2653.61
1873,65,469,5,644.42,536.11
1874,254,82,2,487.53,2872.02
1875,823,86,2,30.16,2270.85
1876,924,28,5,909.39,4969.28
1877,1311,3,1,141.78,2569.21
1878,423,286,3,170.22,1303.31
1879,56,181,1,865.91,3601.73
1880,1259,487,4,499.29,2280.89
1881,1672,135,5,781.24,2319.38
1882,225,100,2,89.7,230.97
1883,523,47,2,151.39,393.42
1884,64,348,5,317.81,2929.88
1885,945,127,2,407.73,1667.45
1886,859,195,5,922.29,4804.26
1887,1091,22,4,740.63,1925.41
1888,805,263,4,721.22,417.56
1889,1642,408,4,606.59,720.42
1890,778,115,3,914.61,4509.69
1891,1884,40,5,416.09,1319.93
1892,1035,439,3,715.59,723.93
1893,1985,240,3,216.91,2837.47
1894,1396,142,1,505.25,2246.19
1895,960,22,2,436.05,3139.26
1896,12,109,5,152.62,1636.03
1897,253,30,1,625.29,1017.24
1898,425,89,4,914.65,2942.14
1899,1226,52,4,139.06,2949.15
1900,1216,277,1,881.8,3986.73
1901,721,252,2,380.66,3356.01
1902,223,304,4,878.19,1794.49
1903,1197,300,4,412.44,4414.45
1904,1394,494,4,421.62,4315.44
1905,993,277,2,655.61,3724.67
1906,1877,260,2,950.79,2745.84
1907,651,483,4,62.16,4560.94
1908,614,267,2,112.99,1508.89
1909,1065,394,1,610.71,3686.59
1910,549,339,2,620.66,3632.93
1911,1463,363,5,618.13,4204.52
1912,243,370,1,895.86,2318.17
1913,87,110,4,131.35,2595.15
1914,1844,229,4,776.45,578.97
1915,1454,228,3,612.1,4830.94
1916,287,148,2,894.64,2851.44
1917,1227,345,1,121.4,1271.21
1918,20,421,4,868.31,1260.2
1919,1924,390,1,10.71,3058.45
1920,1447,321,4,280.27,3546.55
1921,610,475,4,850.89,2795.07
1922,454,153,2,205.27,4183.39
1923,1809,88,1,694.18,1576.8
1924,1619,140,4,225.42,4672.19
1925,647,430,5,277.52,2853.79
1926,1827,70,3,150.45,1937.85
1927,718,346,2,71.09,2170.39
1928,1130,248,3,676.56,4650.25
1929,1944,463,4,171.49,1527
1930,1886,449,5,49.64,110.22
1931,1773,42,4,560.78,2070.05
1932,883,463,5,62.35,261.38
1933,753,262,3,377.66,1431.97
1934,884,167,1,647.9,2755.17
1935,136,451,3,296.8,3228.62
1936,1416,84,3,913.31,1824.29
1937,405,442,5,946.2,1847.1
1938,1963,7,1,741.69,1268.05
1939,1977,454,1,45.48,4985.35
1940,767,132,1,227.54,1204.59
1941,1018,496,4,74.53,3637.04
1942,1563,119,4,371.19,2185.22
1943,1274,282,3,761.34,2093.49
1944,1782,82,3,507.64,3743.76
1945,1762,137,3,798.49,1196.32
1946,1503,64,4,708.74,1417.46
1947,1264,474,4,434.29,1376.11
1948,1779,143,1,849.91,2188.77
1949,664,411,2,529.49,291.8
1950,341,453,5,742.32,915.55
1951,776,360,2,532.79,1910.01
1952,1922,92,2,236.54,2662.81
1953,996,264,2,922.83,3930.51
1954,1246,373,4,660.29,1368.27
1955,1002,445,4,882.88,4170.17
1956,215,311,3,785.81,1915.16
1957,44,253,4,621.11,4350.19
1958,306,75,4,327.78,2643.35
1959,1472,139,5,812.77,4809.98
1960,1612,126,4,587.55,2028.48
1961,950,301,1,911.83,4997.44
1962,597,204,3,626.25,2152.05
1963,1656,497,5,334.94,3997.89
1964,1319,485,3,965.76,1157.91
1965,1827,411,5,697.63,1263.64
1966,634,280,3,879.45,4771.15
1967,193,66,4,618.11,4180.93
1968,1878,158,1,295.66,3340.45
1969,1313,64,5,876.87,1934.38
1970,247,72,1,829.62,4271.19
1971,46,205,5,689,4165.17
1972,1445,74,4,997.92,4406.33
1973,1118,408,2,575.7,4484.45
1974,392,48,5,368.16,1744.2
1975,1145,296,4,634.9,843.95
1976,1557,43,2,787.07,2602.83
1977,217,278,2,241.51,404.54
1978,1010,482,5,348.21,4460.33
1979,1485,457,1,200.09,2005.65
1980,170,42,2,371.37,1627.01
1981,1734,21,5,817.87,4933.98
1982,1883,220,1,494.61,1960.13
1983,1388,129,2,627.75,1225.08
1984,453,243,4,928.63,3281.24
1985,983,290,2,757.53,1383.25
1986,884,163,5,557.7,4545.76
1987,560,272,5,123.45,2676
1988,547,102,1,212.2,4854.74
1989,1561,358,1,421.3,3271.25
1990,1602,84,3,282.95,591.46
1991,497,418,2,470.94,1088.71
1992,911,83,2,200.32,4745.8
1993,964,420,3,719.38,472.81
1994,1196,293,4,110.76,3704.47
1995,261,386,2,433.62,4634.5
1996,1220,251,4,351.66,1802.08
1997,38,264,4,699.21,127.86
1998,614,488,1,860.62,3327.49
1999,1501,396,3,898.77,1876.9
2000,1976,449,1,101.46,768.56
2001,45,73,4,452.78,2822.31
2002,1224,387,4,310.63,899.6
2003,763,361,2,50.01,4599.51
2004,1553,263,3,955.75,60.09
2005,1007,278,5,266.11,3204.23
2006,1249,106,3,985.88,3059.72
2007,1659,254,5,782.31,4701.76
2008,349,259,3,28.02,3374.68
2009,1092,464,3,381.01,3278.16
2010,469,147,2,337.91,4611.05
2011,1240,407,5,465.63,3046.53
2012,1863,169,4,973.08,391.23
2013,1322,185,3,11.32,615.72
2014,555,267,2,730.39,1073.39
2015,1835,259,2,356.14,736.61
2016,819,460,5,919.1,2053.24
2017,1212,432,5,391.15,1426.65
2018,1753,407,1,203.5,84.52
2019,116,229,2,255.73,144.81
2020,1163,72,3,573.34,1838.84
2021,1226,341,2,617.78,190.88
2022,1288,160,4,124.84,4776.63
2023,754,242,2,244.13,4466.48
2024,1615,475,5,795.67,2385.48
2025,1372,424,5,362.39,2831.66
2026,1115,294,2,97.88,3569.29
2027,198,328,5,46.57,4186.92
2028,1103,121,5,14.14,279.18
2029,1147,221,3,413.59,3007.51
2030,729,128,5,145.99,1189.04
2031,122,443,4,542.89,2074.32
2032,1481,297,3,842.59,2167.89
2033,1333,69,4,152.58,2894.87
2034,1894,133,2,247.48,2818.27
2035,1397,11,2,310.01,3851.05
2036,240,290,5,131.61,581.6
2037,645,267,5,491.81,4786.8
2038,760,225,4,320.35,319.89
2039,200,133,5,223.03,3978.48
2040,1361,458,3,887.52,38.97
2041,302,135,1,779.26,4476.45
2042,1451,260,3,400.24,1197.46
2043,439,373,3,282.57,547.84
2044,1524,324,4,74.26,1058.91
2045,1784,193,1,706.75,1325.34
2046,1988,100,3,461.89,976.98
2047,242,146,3,46.41,2514.93
2048,1324,461,3,360.74,166.05
2049,1433,179,3,108.79,2039.08
2050,246,126,2,459.81,2926.18
2051,559,10,4,477.71,3115.76
2052,315,282,4,178.45,3945.43
2053,1260,485,4,342.78,3942.27
2054,269,65,3,776.59,437.41
2055,783,174,1,816.09,1999.84
2056,351,117,4,25.5,899.94
2057,1952,26,3,753.64,1126.65
2058,930,344,1,707.2,1216.25
2059,377,30,3,813.1,1967.24
2060,1536,121,1,372.3,1542.74
2061,680,443,4,765.92,4181.69
2062,675,332,3,318.15,2362.56
2063,348,496,2,608.06,4229.33
2064,430,34,1,676.28,3992.67
2065,477,313,5,918.68,2555.83
2066,1282,305,4,595.83,4643.53
2067,1211,48,3,921.46,2481.7
2068,1963,60,4,330.36,2634.37
2069,1077,121,3,283.77,117.74
2070,243,320,1,236.49,880
2071,1707,330,1,108.71,3289.18
2072,28,332,4,802.34,3318.49
2073,1247,133,1,975.09,1460.82
2074,1287,411,2,479.21,1604.75
2075,1595,258,4,855.31,2195.68
2076,64,23,4,572.82,3712.64
2077,567,257,5,658.35,551.01
2078,1954,442,2,369.42,4306.49
2079,354,330,1,991.28,2004.16
2080,510,426,3,783.34,2245.21
2081,1526,172,1,564.23,3364.82
2082,968,35,2,534.52,62.01
2083,1073,380,4,623.11,196.46
2084,443,295,4,567.69,3834.26
2085,921,404,3,623.55,1159.37
2086,1482,203,4,169.01,1511
2087,724,271,5,268.97,3781.39
2088,1050,459,1,287.31,34.22
2089,449,7,5,683.52,560.3
2090,759,153,1,208.31,598.98
2091,716,5,5,765.31,3293.47
2092,1161,313,1,153.48,4553.28
2093,1617,357,1,96.39,3934.73
2094,731,406,3,300.67,948.77
2095,1304,258,1,641.6,1867.33
2096,1733,453,5,184.01,888.2
2097,24,27,1,173.73,4719.8
2098,1174,74,4,697.72,2684.83
2099,1433,371,4,805.06,462.17
2100,25,422,2,173.7,4496.02
2101,185,232,4,579.88,1904.37
2102,917,344,3,743.68,2287.06
2103,1436,225,4,365.55,1746.23
2104,1329,74,5,842.83,1463.36
2105,167,493,1,919.8,93.75
2106,557,243,4,98.15,2448.85
2107,1680,406,1,811.93,2520.45
2108,1588,25,5,497.75,1931.82
2109,800,188,4,451.15,3848.91
2110,1552,478,3,504.7,2564.3
2111,1559,197,3,36.06,4300.87
2112,313,444,2,713.56,4243.74
2113,389,448,5,893.67,2974.42
2114,1933,75,5,422.52,2782.3
2115,1171,445,4,459.63,3079.22
2116,534,373,2,338.09,4141.22
2117,1447,305,1,979.45,2808.8
2118,800,388,3,429.69,3919.92
2119,1110,312,2,158.6,2760.53
2120,379,191,1,284.74,3625.97
2121,14,17,3,886.78,2563.66
2122,1863,412,3,875.02,4385.1
2123,1995,64,2,494.9,1125.06
2124,1178,468,5,471.59,105.09
2125,13,93,1,497.53,2049.76
2126,1985,448,5,967.65,424.74
2127,1542,463,4,245.66,1251.17
2128,527,186,1,178.54,960.05
2129,1055,79,2,756.78,4848.64
2130,96,200,5,746.48,1795.58
2131,1027,293,3,507.69,816.4
2132,1578,336,1,630.98,2075.6
2133,1512,292,4,37.74,2891.74
2134,1938,276,2,467.82,2398.96
2135,1774,258,5,435.56,197.95
2136,1537,317,4,420.8,1702.83
2137,1002,3,3,546.7,4742.07
2138,1382,88,1,873.15,751.16
2139,504,78,3,84.66,2375.01
2140,293,119,3,814.79,4301.26
2141,328,284,2,105.93,3332.77
2142,310,103,4,653.34,4386
2143,671,211,3,320.76,2207.11
2144,432,184,5,473.2,2858.01
2145,1639,70,1,757.08,3752.14
2146,276,443,2,974.17,2478.8
2147,1776,165,4,191.42,4742.02
2148,1395,354,2,867.99,2002.74
2149,1562,312,3,403.07,2259.09
2150,1433,271,5,160.42,657.06
2151,1842,470,1,740.91,1099.97
2152,1964,40,4,130.92,4172
2153,422,184,3,289.56,3091.63
2154,1807,361,4,763.79,758.86
2155,412,157,5,129.57,3390.09
2156,1326,31,1,499.3,3694.8
2157,1009,375,1,412.46,275.91
2158,909,18,4,787.09,4330.87
2159,1393,202,4,876.14,4685.48
2160,1241,480,1,795.66,3347.28
2161,1619,119,2,339.79,1193.05
2162,1837,412,3,497.85,2657.28
2163,1910,463,1,146.43,407.63
2164,324,272,1,388.76,781.87
2165,932,385,4,964.41,4696.74
2166,1289,23,3,175.27,1082.53
2167,1343,89,3,436.63,4359.38
2168,1125,483,2,577.26,4148.72
2169,1791,340,3,367.26,3437.49
2170,834,199,4,276.51,2679.89
2171,626,479,2,773.7,1972.61
2172,292,203,3,280.54,4970.16
2173,474,454,5,70.33,3949.82
2174,725,1,1,950.12,122.33
2175,69,488,5,797.65,435.12
2176,1630,126,1,523.96,3388.37
2177,1290,299,1,401.43,3959.48
2178,1333,305,4,154.51,2391.54
2179,316,407,2,942.53,537.34
2180,424,423,1,981.37,1407.98
2181,784,499,4,440.51,3073.58
2182,339,119,1,667.23,885.46
2183,994,357,4,478.78,11.89
2184,1134,425,5,274.24,350.6
2185,44,326,1,840.36,3076.66
2186,807,277,1,667.84,4285.78
2187,148,355,5,661.15,4779.35
2188,511,119,2,814.13,4054.48
2189,1070,35,2,461.78,1999.31
2190,1384,282,4,872.54,3725.75
2191,772,261,1,315.07,3186.64
2192,547,169,4,931.37,4009.49
2193,1456,425,4,701.01,2884.38
2194,1095,14,4,924.76,4093.25
2195,1338,107,3,793.98,2892.03
2196,86,185,4,516.38,380.89
2197,55,277,2,873.75,2173.15
2198,613,406,1,967.01,2413.45
2199,1924,364,1,721.97,3877.3
2200,1851,170,1,502.22,3362.01
2201,1491,41,4,358.82,42.49
2202,794,295,4,247.98,3153.37
2203,1784,119,3,434.97,4020.02
2204,168,438,5,929.54,2694.99
2205,779,426,1,105.12,1415.11
2206,1247,218,4,726.01,3396.13
2207,433,27,1,212.4,4493.06
2208,1086,243,3,718.2,4967.18
2209,718,356,4,376.21,1643.87
2210,1477,429,2,128.52,1041.99
2211,325,295,4,792.31,1847.76
2212,1103,119,3,768.29,3202.28
2213,760,175,3,969.8,957.76
2214,136,54,4,365.2,3116.58
2215,1606,115,1,433,2473.9
2216,200,76,4,515.68,3268.98
2217,1248,135,3,970.12,3404.28
2218,152,436,5,330.52,2335.04
2219,1816,368,4,324.24,1732.04
2220,1619,461,2,406.4,4869.33
2221,1439,137,3,979.64,4788.17
2222,1105,190,3,591.48,3704.3
2223,239,370,4,359.75,4633.58
2224,865,218,2,334.67,1548.78
2225,1600,71,2,696.36,1075.55
2226,1299,468,5,861.68,2475.72
2227,1022,149,4,592.95,3282.29
2228,754,255,3,206.74,3541.83
2229,1895,98,5,612.43,3617.43
2230,1684,205,1,649.77,3637.08
2231,1709,319,2,668.72,4621.11
2232,762,64,4,55.5,3798.74
2233,1434,427,5,348.57,2070.74
2234,258,372,4,152.82,3951.61
2235,1454,14,2,869.2,4473.36
2236,1005,188,5,789.04,2899.97
2237,43,452,2,921.11,1980.23
2238,1499,302,5,569.52,99.4
2239,1845,326,5,562.31,3788.56
2240,1828,21,5,435.13,3518.44
2241,692,210,1,939.64,2837.76
2242,336,369,5,195.76,3815.36
2243,1342,347,5,657.99,4369.32
2244,1609,289,3,314.24,4179.25
2245,1382,168,2,856.39,4105.09
2246,867,362,4,441.24,478.84
2247,922,484,4,996.11,2539.09
2248,1693,331,1,822.21,4397.16
2249,440,286,3,197.36,2079.99
2250,1242,389,1,198.33,1121.32
2251,452,11,1,31.27,2595.97
2252,885,84,4,311.25,4609.94
2253,442,179,1,232.07,2955.06
2254,1926,29,1,827,610.79
2255,1416,224,5,133.09,855.19
2256,1658,105,3,395.62,4537.19
2257,1647,185,4,557.16,3085
2258,788,26,3,168.03,2677.89
2259,68,153,4,582.26,2742.43
2260,1703,122,2,689.78,4425.78
2261,465,447,3,831.28,4718.91
2262,881,444,5,723.02,2040.41
2263,1903,76,4,721.89,4326.34
2264,925,228,1,334,942.23
2265,1526,71,1,30.84,738.21
2266,1674,99,4,272.27,2036.53
2267,1547,376,2,615.24,4551.73
2268,1604,482,3,274.63,1332.08
2269,310,13,5,41.08,860.28
2270,562,281,4,546.19,2034.12
2271,306,157,5,513.33,794.85
2272,605,468,5,455.51,1632.76
2273,810,499,2,542.15,468.96
2274,420,48,5,535.34,1051.16
2275,1964,469,5,432.11,195.08
2276,1956,234,4,923.06,2206.82
2277,530,117,2,485.71,1784.59
2278,572,55,2,824.87,823.5
2279,959,14,1,132.07,82
2280,1685,62,5,500.58,3523.94
2281,608,129,1,299.91,2309.28
2282,28,483,5,833.39,4790.57
2283,573,355,5,103.56,3181.31
2284,789,193,4,521.29,4006.84
2285,643,156,1,540.35,4269.03
2286,1610,207,5,81.25,4484.18
2287,171,278,3,658.38,2375.93
2288,1226,467,3,735.08,4439.16
2289,580,230,3,598.99,4506.9
2290,451,133,3,495.85,2336.28
2291,819,447,5,891.92,1324.56
2292,1235,473,1,556.05,2679.7
2293,491,324,2,469.69,2672.02
2294,48,301,4,638,1441.01
2295,742,467,5,423.78,4737.24
2296,1922,38,3,173.21,1076.58
2297,1634,383,5,269.16,1027.78
2298,884,189,2,867.14,1907.16
2299,1757,307,3,506.83,3690.46
2300,1427,348,5,922.1,2564.17
2301,1824,93,4,666.23,243.45
2302,941,271,2,52.83,4860.56
2303,1036,412,3,66.49,2575.76
2304,1005,261,1,528.39,2890.83
2305,320,122,4,794.09,2488.48
2306,181,231,2,646.29,3512.16
2307,648,372,5,720.22,2703.23
2308,1881,88,3,256.76,2474.13
2309,1863,393,1,211.46,2389.16
2310,1609,232,4,846.89,3492.55
2311,1363,15,1,647.91,2089.38
2312,1259,16,4,161.7,713.41
2313,1126,320,3,869.46,4138.13
2314,466,259,4,496.34,1466.28
2315,1235,167,5,535.76,4543.71
2316,1189,12,4,634.79,291.22
2317,846,407,4,626.29,3201.72
2318,471,298,1,522.33,3797.46
2319,817,144,2,84.27,4796.61
2320,178,280,5,166.27,953.8
2321,81,139,4,242.5,1178.27
2322,37,89,5,171.55,1466.74
2323,1714,441,5,50.95,4812.37
2324,148,209,2,547.14,723.65
2325,593,334,4,812.29,1008.73
2326,975,189,1,701.22,364.99
2327,1665,11,5,213.39,2626.73
2328,1625,43,3,773.25,242.04
2329,1162,133,3,582.32,99.53
2330,304,4,3,600.39,2610.66
2331,1514,237,5,954.85,435.43
2332,1734,240,4,863.38,199.95
2333,165,432,2,980.83,2135.59
2334,454,488,2,508.44,1402.02
2335,1438,110,3,972.81,689.39
2336,73,109,1,789.42,3784.66
2337,261,436,1,972.6,3236.25
2338,351,214,1,150.94,3909.04
2339,1415,350,5,202.91,1883.8
2340,1144,336,3,93.78,1790.75
2341,980,387,1,598.5,2061.99
2342,1348,139,3,263.82,3115.22
2343,1292,494,5,634.81,1517.13
2344,748,438,3,692.22,3975.78
2345,1530,193,5,197.8,2546.85
2346,172,97,1,433.41,2393.69
2347,915,47,4,314.02,442.87
